"","species","shp_res_pos","shp_feat_pos","cor","p","abs(shp_res_pos/shp_feat_pos)"
"1861","Clostridium.sp..MP551E06",335,358,0.904983192961818,6.69539843678909e-135,0.935754189944134
"1862","Prevotella.copri",318,351,0.855522002145958,9.19836570718386e-104,0.905982905982906
"1863","Sutterella.wadsworthensis",314,277,0.402440446661848,1.5406073890149e-13,1.13357400722022
"1864","Roseburia.sp..CAG.471",360,354,0.853895100674341,6.01669920181784e-103,1.01694915254237
"1865","Clostridiaceae.bacterium.OM08.6BH",365,358,0.518485045613187,2.76903811307843e-24,1.0195530726257
"1866","Oscillibacter.sp..57_20",188,361,0.525206651761295,4.87260058386917e-25,0.520775623268698
"1867","Intestinimonas.butyriciproducens",87,322,0.339049080936528,2.88204843415255e-09,0.270186335403727
"1868","Butyricicoccus.sp..MP621B1a_ig1",78,349,0.328461060412942,1.21677619874738e-08,0.223495702005731
"1869","Ruminococcus.sp..AM28.13",80,357,0.239218139412212,0.000214464273099566,0.224089635854342
"1870","Turicibacter.sanguinis",352,303,0.483771923516312,1.23714729460932e-20,1.16171617161716
"1871","Acholeplasmatales.bacterium",361,361,0.905465230041638,2.7764609569006e-135,1
"1872","Firmicutes.bacterium.CAG.102",143,359,0.489165440549255,3.61484488601126e-21,0.398328690807799
"1873","Firmicutes.bacterium.AM10.47",139,363,0.602068802301432,4.18751471183066e-35,0.382920110192837
"1874","Coprococcus.sp..MP227E11",205,355,0.75997495971183,1.00390312186093e-67,0.577464788732394
"1875","Lachnospiraceae.bacterium.3_1_57FAA_CT1",299,335,0.380264071060599,6.13799486769811e-12,0.892537313432836
"1876","Firmicutes.bacterium.CAG.94",252,311,0.342967560786677,1.65587028269322e-09,0.810289389067524
"1877","Lachnoclostridium.sp..An76",349,333,0.590916070027164,1.75663207235108e-33,1.04804804804805
"1878","Flavonifractor.sp..VE303.08",315,263,0.571764131208673,8.01091739451659e-31,1.19771863117871
"1879","Blautia.sp..HF17",311,272,0.239224180654626,0.000214464273099566,1.14338235294118
"1880","Flavonifractor.sp..MP42D4",347,347,0.498177541384874,4.33136686818869e-22,1
"1881","Lachnoclostridium.phocaeense",350,329,0.753606762357376,6.1978923680131e-66,1.06382978723404
"1882","Merdimonas.sp..HK63",55,332,0.380881767653453,5.62485185198781e-12,0.16566265060241
"1883","Eggerthella.sp..MP163B1",287,293,0.913109226461508,1.19516667807195e-141,0.979522184300341
"1884","Anaerostipes.sp..MP172A5",259,291,0.283317425417414,2.73853052236273e-06,0.890034364261168
"1885","Streptococcus.sp..MP494C11",243,318,0.209921210523085,0.00252779028494396,0.764150943396226
"1886","Streptococcus.sp..MP436A3re",342,322,0.517555059488849,3.51196595586145e-24,1.06211180124224
"1887","Robinsoniella.peoriensis",343,304,0.67380215181576,2.22168024302013e-47,1.12828947368421
"1888","Lachnospiraceae.bacterium.3_1_46FAA",357,319,0.39744607880342,3.59205832250274e-13,1.11912225705329
"1889","Clostridium.clostridioforme.CAG.132",273,322,0.496021622028483,7.20977561745409e-22,0.847826086956522
"1890","Streptococcus.sp..MP583D02",202,326,0.254141340177258,5.58592677556604e-05,0.619631901840491
"1891","Blautia.hominis",268,277,0.363456934806308,8.38667594934149e-11,0.967509025270758
"1892","Blautia.marasmi",306,269,0.530419184911317,1.21994125999149e-25,1.13754646840149
"1893","X.Clostridium..cocleatum",200,312,0.77871911205248,2.50749408704469e-73,0.641025641025641
"1894","Dorea.sp..MP625B1b_ig1",351,351,0.825573974308691,4.02444190611271e-90,1
"1895","X.Clostridium..sp..MP626E2_ig1",298,333,0.853919813834818,5.86206019862276e-103,0.894894894894895
"1896","Phascolarctobacterium.sp..VE800.04",181,309,0.405890592084766,8.5892877745934e-14,0.585760517799353
"1897","Kluyvera.georgiana",363,356,0.772800377056142,1.677429207445e-71,1.01966292134831
"1898","Flavonifractor.sp..HI30",324,320,0.559031686722139,3.76445703421914e-29,1.0125
"1899","Blautia.sp..MP87F8_2",230,302,0.519995305412887,1.88237649651883e-24,0.76158940397351
"1900","Lachnoclostridium.sp..HF22",363,332,0.431581778937754,7.52942758527836e-16,1.0933734939759
"1901","Beduini.massiliensis",209,337,0.182202788521839,0.015998455177686,0.620178041543027
"1902","Selenomonas.sp..oral.taxon.149",228,344,0.459218939922393,2.80140150815356e-18,0.662790697674419
"1903","Oribacterium.sinus",359,359,0.619060478484622,1.01171454383896e-37,1
"1904","Streptomyces.californicus",335,259,0.414206547527077,1.97039091194365e-14,1.29343629343629
"1905","Candidatus.Stoquefichus.sp..KLE1796",359,348,0.594975584770805,4.64130688395776e-34,1.0316091954023
"1906","Enterococcus.gallinarum",342,330,0.79931540707796,3.6637810968551e-80,1.03636363636364
"1907","Bacteroides.thetaiotaomicron",85,329,0.249044852140767,8.69142676922976e-05,0.258358662613982
"1908","Bacteroides.thetaiotaomicron.CAG.40",362,345,0.615056569619195,4.29608173863495e-37,1.04927536231884
"1909","Clostridium.sp..MP98B12",357,338,0.639157779209984,4.88455784331931e-41,1.05621301775148
"1910","Slackia.exigua",338,343,0.655166581623909,7.29052069936445e-44,0.985422740524781
"1911","Atopobium.parvulum",362,354,0.752237741426996,1.47601085513565e-65,1.0225988700565
"1912","Clostridia.bacterium.UC5.1.1D10",346,335,0.597995016500486,1.68206197943907e-34,1.03283582089552
"1913","uncultured.Roseburia.sp.",102,353,0.208241557536114,0.00285316348536275,0.288951841359773
"1914","Lawsonibacter.asaccharolyticus",100,320,0.345611516975178,1.13733951654727e-09,0.3125
"1915","X.Clostridium..innocuum",199,302,0.387726795314578,1.84413576273325e-12,0.658940397350993
"1916","X.Clostridium..methylpentosum",350,345,0.529763652151774,1.45096210214113e-25,1.01449275362319
"1917","Parasutterella.excrementihominis.CAG.233",309,311,0.71260189307257,1.31424698844292e-55,0.993569131832797
"1918","Negativibacillus.massiliensis",109,350,0.197203837894765,0.00616196224501219,0.311428571428571
"1919","Lactobacillus.animalis",339,338,0.822968014759467,4.61174401742287e-89,1.00295857988166
"1920","Citrobacter.werkmanii",304,353,0.854625754862199,2.59998318120672e-103,0.861189801699717
"1921","Veillonella.denticariosi",270,363,0.462284814994502,1.46210474302365e-18,0.743801652892562
"1922","Clostridium.nexile.CAG.348",300,334,0.843908563364191,3.9123438694493e-98,0.898203592814371
"1923","Hafnia.alvei",341,360,0.332871361227122,6.76879747534745e-09,0.947222222222222
"1924","Clostridium.saudiense",262,353,0.360540678812059,1.26459152375859e-10,0.742209631728045
"1925","Turicibacter.sp..MP236E3",345,344,0.863008992314501,1.16632581519292e-107,1.00290697674419
"1926","Lactobacillus.delbrueckii",343,342,0.434718801284574,4.13157914114749e-16,1.00292397660819
"1927","Enterococcaceae.bacterium.UBA6652",223,349,0.498088918581806,4.40508829973179e-22,0.638968481375358
"1928","X.Clostridium..lavalense",276,286,0.503351756954325,1.24208160286013e-22,0.965034965034965
"1929","Prevotella.oralis",365,343,0.360928077369081,1.20118491646374e-10,1.06413994169096
"1930","Intestinibacter.sp..MP112G1_01.17",321,346,0.390647943499701,1.13059226205505e-12,0.927745664739884
"1931","Lachnospiraceae.bacterium.6_1_63FAA",276,307,0.475451209320921,8.08896077642183e-20,0.899022801302932
"1932","Flavonifractor.sp..VE202.03",356,348,0.651225870780228,3.74088331439269e-43,1.02298850574713
"1933","Proteus.vulgaris",303,344,0.284087622186957,2.5351488356923e-06,0.880813953488372
"1934","Leuconostoc.gelidum",362,361,0.817252657608767,8.5497670910743e-87,1.00277008310249
"1935","Burkholderiales.bacterium",340,329,0.800601508406657,1.29590436215923e-80,1.03343465045593
"1936","Lachnoclostridium.phytofermentans",170,353,0.475992717452935,7.19299159312814e-20,0.481586402266289
"1937","Atopobium.sp..BS2",137,358,0.728182095672314,2.63523086502909e-59,0.38268156424581
"1938","Alistipes.onderdonkii",348,350,0.555962242339297,9.22027524594842e-29,0.994285714285714
"1939","Dorea.sp..VE202.26",132,353,0.365155867332655,6.48557929653268e-11,0.373937677053824
"1940","Coprococcus.sp..MP463H10",312,348,0.458108301597591,3.53425692142945e-18,0.896551724137931
"1941","Agathobaculum.desmolans",220,356,0.231631205976809,0.000411396886045494,0.617977528089888
"1942","Bacteroides.ovatus.CAG.22",363,354,0.571691665765879,8.16278938597069e-31,1.02542372881356
"1943","Megasphaera.sp..MP182G6",288,353,0.856269707956556,3.85577986789817e-104,0.81586402266289
"1944","Flavonifractor.sp..MP49B12re",295,331,0.663060966712743,2.53818264324539e-45,0.891238670694864
"1945","Aggregatibacter.segnis",277,363,0.412364911273761,2.7327816371183e-14,0.763085399449036
"1946","Flavonifractor.sp..An100",215,346,0.728119115255983,2.72331263680175e-59,0.621387283236994
"1947","Romboutsia.sp..MP35A8",332,355,0.889660479060148,1.09097341875953e-123,0.935211267605634
"1948","Ruminococcaceae.bacterium.UBA1417",182,354,0.61752952720864,1.7567471567307e-37,0.514124293785311
"1949","Alistipes.sp..Marseille.P2431",327,362,0.658831255542796,1.55906733515669e-44,0.903314917127072
"1950","Paenibacillus.macerans",349,353,0.908600531939319,7.94459148939608e-138,0.988668555240793
"1951","Dorea.sp..D27",358,361,0.887026287259328,6.27273840564195e-122,0.991689750692521
"1952","Flavonifractor.sp..HF26",346,345,0.375023337323806,1.38088992393407e-11,1.00289855072464
"1953","Coprobacillus.sp..MP12C8",232,355,0.523329990868585,7.95519173532186e-25,0.653521126760563
"1954","Klebsiella.quasivariicola",260,351,0.242126988197647,0.000167190413436713,0.740740740740741
"1955","Clostridium.sp..CAG.253",268,362,0.393258901839632,7.32608581265102e-13,0.740331491712707
"1956","Eubacterium.sp..CAG.202",334,357,0.503086680927015,1.32033232500849e-22,0.935574229691877
"1957","Streptococcus.sp..HK46",124,354,0.410228683054108,3.96561023004247e-14,0.350282485875706
"1958","Dielma.fastidiosa",139,349,0.494821939628999,9.58802108482892e-22,0.398280802292264
"1959","Bacteroides.sp..MP64F12",364,362,0.803913924553852,8.53139847988054e-82,1.00552486187845
"1960","Bifidobacterium.scardovii",234,335,0.251774760398987,6.69614316572955e-05,0.698507462686567
"1961","Citrobacter.farmeri",287,314,0.538009706319574,1.65582790672148e-26,0.914012738853503
"1962","X.Clostridium..clostridioforme",159,138,0.732695063347296,2.0249966274326e-60,1.15217391304348
"1963","Morganella.morganii",236,297,0.33140759829867,8.00144857750258e-09,0.794612794612795
"1964","Veillonella.parvula",283,145,0.461652097449641,1.82998328516215e-18,1.95172413793103
"1965","Enterococcus.casseliflavus",193,273,0.561393190017953,2.05185686945564e-29,0.706959706959707
"1966","Flavonifractor.plautii",264,252,0.616891193490386,2.2331812913912e-37,1.04761904761905
"1967","Hungatella.sp..MP68H3",282,278,0.459661317346073,2.78296206639988e-18,1.01438848920863
"1968","Clostridiales.bacterium.CCNA10",220,312,0.236654768155285,0.000260689043989919,0.705128205128205
"1969","Hungatella.sp..MP42C12",62,283,0.252322532622374,6.42997559635291e-05,0.219081272084806
"1970","Hafnia.paralvei",335,344,0.832590452264447,4.5883467395311e-93,0.973837209302326
"1971","Eubacteriaceae.bacterium.CHKCI004",144,329,0.213489801373942,0.00179068411033836,0.437689969604863
"1972","Citrobacter.pasteurii",360,347,0.64757613976044,1.66863656277909e-42,1.03746397694524
"1973","Dialister.invisus.CAG.218",346,257,0.384520312429945,3.40665845570319e-12,1.34630350194553
"1974","Campylobacter.gracilis",297,354,0.241283520472701,0.000172739549478471,0.838983050847458
"1975","Dialister.pneumosintes",256,329,0.344629625347464,1.36893167834661e-09,0.778115501519757
"1976","Dorea.sp..MP50E3",253,313,0.250579928786357,7.33315171378462e-05,0.808306709265176
"1977","Lachnospiraceae.bacterium.5_1_57FAA",337,306,0.640189603245445,3.24374136846451e-41,1.10130718954248
"1978","X.Clostridium..scindens",203,312,0.188869602465102,0.00931735458145911,0.650641025641026
"1979","Ruthenibacterium.lactatiformans",155,281,0.609373924029896,3.32715106277055e-36,0.551601423487544
"1980","Enterococcus.faecalis",188,312,0.253954057807898,5.52321334734777e-05,0.602564102564103
"1981","Ruthenibacterium.sp..VE800.03",289,284,0.79594350129988,5.62450069311377e-79,1.01760563380282
"1982","Erysipelatoclostridium.ramosum",179,305,0.208740841140355,0.00256862176932158,0.586885245901639
"1983","Citrobacter.freundii",93,248,0.304740542279459,2.41505473973939e-07,0.375
"1984","Subdoligranulum.sp..MP158A7",218,291,0.510108144442484,2.46040702014578e-23,0.74914089347079
"1985","Terrisporobacter.sp..MP36E10",309,311,0.515352312595029,6.59775769078313e-24,0.993569131832797
"1986","Flavonifractor.sp..MP70H9",144,334,0.230324577055621,0.00046456805509408,0.431137724550898
"1987","Lactobacillus.salivarius",351,314,0.566644952063195,4.23857447080703e-30,1.11783439490446
"1988","Faecalibacterium.prausnitzii",99,299,0.167096528538667,0.034175728186455,0.331103678929766
"1989","Oscillospiraceae.bacterium.VE202.24",65,310,0.176375131270796,0.0213542832458488,0.209677419354839
"1990","Streptococcus.salivarius",173,264,0.558757303736113,4.48780211030142e-29,0.65530303030303
"1991","Lactobacillus.rhamnosus",322,237,0.473455150333068,1.44248099609529e-19,1.35864978902954
"1992","Dakarella.massiliensis",275,347,0.666039292745436,7.05706715894502e-46,0.792507204610951
"1993","Streptococcus.sp..263_SSPC",362,338,0.205080760191684,0.00299302660896628,1.07100591715976
"1994","Rothia.mucilaginosa",141,299,0.205878765382736,0.00299302660896628,0.471571906354515
"1995","Clostridiales.bacterium.Marseille.P2846",348,355,0.87285074649912,3.83504321571065e-113,0.980281690140845
"1996","Roseburia.hominis",154,313,0.510987661101103,1.97629125615922e-23,0.492012779552716
"1997","Clostridium.sp..C105KSO14",245,296,0.177962401976092,0.0196722658976806,0.827702702702703
"1998","Roseburia.intestinalis",249,267,0.30195401566885,3.20811804987577e-07,0.932584269662921
"1999","Anaerotruncus.colihominis",292,294,0.854689650061606,2.47879747745984e-103,0.993197278911565
"2000","Clostridium.sp..chh4.2",357,351,0.804602185665711,4.96053735384593e-82,1.01709401709402
"2001","Eggerthella.lenta",270,271,0.937531026753687,8.5741065809178e-167,0.996309963099631
"2002","Eisenbergiella.massiliensis",209,300,0.206377401997684,0.00299302660896628,0.696666666666667
"2003","Lachnoclostridium.edouardi",141,362,0.327178279151556,1.3927556646632e-08,0.389502762430939
"2004","Faecalicatena.contorta",286,317,0.340409791469299,2.37244982031087e-09,0.902208201892745
"2005","X.Clostridium..symbiosum",330,237,0.37075488867564,2.93141419466525e-11,1.39240506329114
"2006","Intestinibacter.sp..HF28",249,309,0.363857567864929,8.31756244249622e-11,0.805825242718447
"2007","Hungatella.effluvii",226,318,0.381810647924733,5.17328601272766e-12,0.710691823899371
"2008","Blautia.producta",235,229,0.341943971121906,1.96970749835984e-09,1.02620087336245
"2009","Blautia.coccoides",266,198,0.785925271786179,1.27776820052663e-75,1.34343434343434
"2010","Firmicutes.bacterium.CAG.41",305,354,0.20622088940791,0.00299302660896628,0.861581920903955
"2011","Lachnoclostridium.sp..MP625H6_ig1",300,307,0.882098121140057,9.8141368905891e-119,0.977198697068404
"2012","Eggerthella.sp..MP69C2_2",321,303,0.480527966566866,2.98094982868749e-20,1.05940594059406
"2013","Firmicutes.bacterium.AM59.13",219,350,0.341754160566289,2.0071655261112e-09,0.625714285714286
"2014","Clostridia.bacterium.sp..MP500G6re",92,344,0.301609193631448,3.31143345614708e-07,0.267441860465116
"2015","Dysgonomonas.sp..UBA7710",355,362,0.653189633005901,1.67925530967336e-43,0.980662983425414
"2016","Lachnospiraceae.bacterium.6_1_37FAA",197,321,0.406058020837815,9.02468127883074e-14,0.613707165109034
"2017","Coprococcus.sp..MP37F7",301,325,0.316161991210619,5.85809434148511e-08,0.926153846153846
"2018","Lachnoclostridium.sp..VE303.01",335,303,0.657764795293799,2.46956863837397e-44,1.10561056105611
"2019","Tyzzerella.sp..MP10F1re",107,299,0.168223660641897,0.0328676381250637,0.357859531772575
"2020","Anaerostipes.caccae",330,268,0.566305571495108,4.68629768245838e-30,1.23134328358209
"2021","Absiella.sp..MP454B12",306,325,0.668015190245667,2.96668738291217e-46,0.941538461538462
"2022","Hungatella.sp..MP550A3",348,314,0.242441787151442,0.000156893894442278,1.10828025477707
"2023","Sellimonas.intestinalis",310,320,0.794966521205145,1.21603045848341e-78,0.96875
"2024","Lachnoclostridium.sp..HF18",254,307,0.536532477572518,2.48533694459682e-26,0.827361563517915
"2025","X.Clostridium..citroniae",259,259,0.897050758722279,7.3774950651476e-129,1
"2026","Clostridium.clostridioforme.CAG.511",323,325,0.778312398824411,3.46289489286558e-73,0.993846153846154
"2027","Tyzzerella.nexilis",152,281,0.385427447896807,3.00302261412698e-12,0.540925266903915
"2028","Roseburia.faecis",347,310,0.527292597724008,2.96679530036698e-25,1.11935483870968
"2029","Clostridia.bacterium.UC5.1.1F8",312,334,0.638602147236049,6.06585188704209e-41,0.934131736526946
"2030","X.Eubacterium..eligens",328,306,0.483169245147552,1.62637484593097e-20,1.0718954248366
"2031","Roseburia.sp..MP78A7",348,326,0.35615801088578,2.63327654367525e-10,1.06748466257669
"2032","X.Clostridium..sp..MP428B7re",92,350,0.403336106848911,1.44325990380141e-13,0.262857142857143
"2033","Bacteroides.sp..MP159D11",206,353,0.283010155920674,2.66460164566067e-06,0.58356940509915
"2034","Blautia.sp..HK34",276,285,0.390753557064278,1.24238781445934e-12,0.968421052631579
"2035","X.Clostridium..sp..HF14",254,311,0.217556302295591,0.00131106414111942,0.816720257234727
"2036","X.Clostridium..sp..MP41B3",292,324,0.33463584652917,5.19323904100412e-09,0.901234567901235
"2037","Harryflintia.acetispora",335,331,0.78514247637679,2.29247725378573e-75,1.01208459214502
"2038","Blautia.sp..MP87G3",321,278,0.342260289051119,1.89781925497307e-09,1.15467625899281
"2039","Absiella.sp..MP351A7",321,321,0.872790456343735,4.14777454878875e-113,1
"2040","Lachnospiraceae.bacterium.TM07.2AC",341,348,0.887923951313001,1.66143845999352e-122,0.979885057471264
"2041","Absiella.sp..MP634G1_ig1",289,265,0.557144558529284,7.1728105544723e-29,1.09056603773585
"2042","Erysipelotrichaceae.bacterium.6_1_45",322,267,0.170748092048211,0.0296744451045439,1.2059925093633
"2043","Veillonella.rogosae",300,298,0.337313627736557,3.62405047859032e-09,1.00671140939597
"2044","Raoultella.ornithinolytica",200,314,0.250727491364026,7.33315171378462e-05,0.636942675159236
"2045","Enterobacter.hormaechei",348,335,0.743744931980658,2.91720488907191e-63,1.03880597014925
"2046","Haemophilus.haemolyticus",288,340,0.772732862968424,1.82533106709195e-71,0.847058823529412
"2047","Clostridium.neonatale",306,295,0.737328355844069,1.35865741733806e-61,1.03728813559322
"2048","Veillonella.sp..HF34",254,258,0.737061138793416,1.58659252353891e-61,0.984496124031008
"2049","Clostridium.butyricum",269,309,0.519680293588633,2.17815669235768e-24,0.870550161812298
"2050","Clostridium.paraputrificum",302,306,0.848717845157817,2.13125190084096e-100,0.986928104575163
"2051","Clostridiales.bacterium.VE202.14",177,323,0.322012384212242,2.74932096546693e-08,0.547987616099071
"2052","Intestinibacter.bartlettii",343,343,0.819213181754222,1.49113228171325e-87,1
"2053","Bifidobacterium.longum",257,253,0.76799040233905,4.85627141011385e-70,1.01581027667984
"2054","Intestinibacter.sp..MP232C5",323,307,0.55625496038389,9.26772102648565e-29,1.05211726384365
"2055","Veillonella.atypica",178,207,0.75768244155828,4.67190703683256e-67,0.859903381642512
"2056","Intestinibacter.sp..MP39A7",272,321,0.433701214999251,5.25471524957363e-16,0.847352024922118
"2057","Intestinibacter.sp..MP10A2",344,324,0.578185824257131,1.17076590757212e-31,1.06172839506173
"2058","Intestinibacter.sp..MP35A10",346,345,0.856071692991583,4.9795639132027e-104,1.00289855072464
"2059","Clostridium.sp..MP49A11",313,348,0.730448755255368,7.34135779708297e-60,0.899425287356322
"2060","Klebsiella.quasipneumoniae",342,338,0.566203489304666,4.8180151906032e-30,1.01183431952663
"2061","Shigella.boydii",360,356,0.586641754298082,7.67793890242164e-33,1.01123595505618
"2062","Lactobacillus.casei",303,317,0.668123320355211,2.83676256890716e-46,0.95583596214511
"2063","Bifidobacterium.breve",261,301,0.654051221374704,1.17499740718237e-43,0.867109634551495
"2064","Lachnoclostridium.sp..MP429E6",340,307,0.476862831782934,6.76919370188075e-20,1.10749185667752
"2065","Clostridium.sp..MP5B6",332,331,0.751772885488674,2.0357647598394e-65,1.00302114803625
"2066","Veillonella.dispar",312,294,0.70851822043359,1.15190354690904e-54,1.06122448979592
"2067","Veillonella.infantium",315,309,0.621555188366043,4.0235281477589e-38,1.01941747572816
"2068","Clostridium.sp..MP113D9",241,357,0.822800834214142,5.52493829828063e-89,0.675070028011205
"2069","Blautia.sp..MP624D4_ig1",322,297,0.689460772431728,1.56693956788719e-50,1.08417508417508
"2070","Clostridium.disporicum",338,341,0.328760687690561,1.13190142867454e-08,0.991202346041056
"2071","Clostridium.sp..MP88D4_2",250,348,0.446822210393334,3.95934370760003e-17,0.718390804597701
"2072","Lachnospiraceae.bacterium.9_1_43BFAA",317,301,0.471903391567556,2.01442162763321e-19,1.0531561461794
"2073","Clostridium.sp..MP551E06",358,358,0.855104108112697,1.53595254195098e-103,1
"2074","Clostridium.sp..MP35F6",360,342,0.55439026126278,1.6001325824672e-28,1.05263157894737
"2075","X.Ruminococcus..sp..HF10",349,329,0.441706553550025,1.11379264178891e-16,1.06079027355623
"2076","Prevotella.sp..MP325B2",295,363,0.429403727211475,1.19885051619038e-15,0.81267217630854
"2077","Sutterella.wadsworthensis",234,277,0.441133132766632,1.24421616280805e-16,0.844765342960289
"2078","Clostridiaceae.bacterium.OM08.6BH",364,358,0.626806877402641,5.67520717450075e-39,1.01675977653631
"2079","Eubacterium.rectale.CAG.36",212,346,0.401901481511962,1.84028591183549e-13,0.61271676300578
"2080","Blautia.sp..MP78G6",114,316,0.446491481011703,4.21619936104487e-17,0.360759493670886
"2081","Holdemania.filiformis",212,318,0.302404716034435,3.06674352935169e-07,0.666666666666667
"2082","Dorea.sp..MP626F10b_ig1",356,349,0.801965753576444,4.36545437666303e-81,1.02005730659026
"2083","Romboutsia.timonensis",310,326,0.51262761614811,1.31188411249934e-23,0.950920245398773
"2084","X.Clostridium..leptum",305,313,0.831755700969121,1.04506065112159e-92,0.97444089456869
"2085","Coprococcus.sp..MP157E12",157,362,0.366445353604184,5.67397909797126e-11,0.433701657458564
"2086","Butyricicoccus.sp..MP621B1a_ig1",145,349,0.303562209742865,2.68312345631315e-07,0.415472779369628
"2087","Turicibacter.sanguinis",341,303,0.518330380455687,3.08615207019563e-24,1.12541254125413
"2088","Clostridiaceae.bacterium.AF29.16BH",271,357,0.532874069323632,6.74822126224286e-26,0.759103641456583
"2089","Coprococcus.sp..MP227E11",152,355,0.340789074711218,2.26653202362315e-09,0.428169014084507
"2090","Lachnoclostridium.sp..An76",360,333,0.577235802723155,1.57855640428213e-31,1.08108108108108
"2091","Flavonifractor.sp..VE303.08",279,263,0.844686972599099,1.73279858195721e-98,1.06083650190114
"2092","Blautia.sp..HF17",361,272,0.263547772521091,2.11094838106156e-05,1.32720588235294
"2093","Flavonifractor.sp..MP42D4",347,347,0.636237512372601,1.52314890273482e-40,1
"2094","uncultured.Flavonifractor.sp.",198,311,0.30441043756549,2.46488700739068e-07,0.636655948553055
"2095","Lachnoclostridium.phocaeense",353,329,0.653151068994025,1.70123165001356e-43,1.07294832826748
"2096","Eggerthella.sp..MP163B1",282,293,0.881203742510955,3.56941690520057e-118,0.962457337883959
"2097","Flavonifractor.sp..HI42_ig2",125,352,0.308027241900262,1.62667427913242e-07,0.355113636363636
"2098","Streptococcus.sp..MP436A3re",161,322,0.375178522091013,1.47093222062596e-11,0.5
"2099","Robinsoniella.peoriensis",325,304,0.773411968951295,1.13568865821118e-71,1.06907894736842
"2100","Streptococcus.sp..MP111E2",152,319,0.533939387093713,5.0596438701417e-26,0.476489028213166
"2101","Romboutsia.sp..MP172A7",358,350,0.668995399984881,1.93971067391604e-46,1.02285714285714
"2102","Clostridium.clostridioforme.CAG.132",84,322,0.352188111988645,4.74941989726685e-10,0.260869565217391
"2103","Streptococcus.sp..MP583D02",254,326,0.474949303954128,1.03962982107837e-19,0.779141104294479
"2104","X.Clostridium..cocleatum",298,312,0.875574067898403,9.67308699047517e-115,0.955128205128205
"2105","Dorea.sp..MP625B1b_ig1",351,351,0.835810176498957,1.82824019904274e-94,1
"2106","X.Clostridium..sp..MP626E2_ig1",334,333,0.86964725308492,2.62303969402803e-111,1.003003003003
"2107","Phascolarctobacterium.sp..VE800.04",261,309,0.409777584098962,4.63036013747928e-14,0.844660194174757
"2108","Streptococcus.australis",142,351,0.304161047057346,2.51620566476768e-07,0.404558404558405
"2109","Kluyvera.georgiana",262,356,0.343103469834652,1.69421663468291e-09,0.735955056179775
"2110","Clostridium.sp..MP184A8b",173,358,0.3168825592303,5.38164733842242e-08,0.483240223463687
"2111","Streptococcus.oralis",344,329,0.730548036398425,6.95470325933511e-60,1.04559270516717
"2112","Coprococcus.eutactus",157,357,0.360558560545457,1.37576231464554e-10,0.439775910364146
"2113","Streptococcus.anginosus",350,324,0.645738214305055,3.51569497028126e-42,1.08024691358025
"2114","Parabacteroides.distasonis",188,298,0.297472794234945,5.32803031249913e-07,0.630872483221476
"2115","Parasutterella.excrementihominis",287,285,0.459364698936882,2.93647958004797e-18,1.00701754385965
"2116","Leptotrichia.sp..oral.taxon.215",337,363,0.459423142282878,2.91444324593713e-18,0.928374655647383
"2117","Salmonella.enterica",359,340,0.467033156027854,5.7682939754663e-19,1.05588235294118
"2118","Campylobacter.concisus",222,315,0.285600642111688,2.07438506367787e-06,0.704761904761905
"2119","Clostridiaceae.bacterium.OM02.2AC",130,351,0.333499274849554,6.03438358528055e-09,0.37037037037037
"2120","Enterococcus.gallinarum",336,330,0.877727431912349,4.92895887705857e-116,1.01818181818182
"2121","Bacteroides.thetaiotaomicron.CAG.40",360,345,0.652366566463194,2.3516676949303e-43,1.04347826086957
"2122","Bacteroides.sp..MP264A7",245,352,0.451215297670099,1.60815658502607e-17,0.696022727272727
"2123","Clostridiales.bacterium.Nov_37_41",361,349,0.640797037985363,2.55534705459238e-41,1.03438395415473
"2124","Absiella.sp..HF20_ig1",310,307,0.67813973433525,3.16011648189325e-48,1.00977198697068
"2125","X.Kluyvera..intestini",353,353,0.466117798599068,6.98556768437551e-19,1
"2126","Citrobacter.sp..MP378F5",227,349,0.514634969377421,7.90449370945317e-24,0.650429799426934
"2127","Clostridia.bacterium.UC5.1.1D10",364,335,0.45038453541221,1.90270436961059e-17,1.0865671641791
"2128","Anaerotignum.lactatifermentans",313,310,0.525366843465341,4.91459940799595e-25,1.00967741935484
"2129","Lawsonibacter.asaccharolyticus",228,320,0.215203654145719,0.00157685699011684,0.7125
"2130","X.Clostridium..innocuum",202,302,0.345365180574462,1.23996129392701e-09,0.66887417218543
"2131","Massiliomicrobiota.sp..HK52",249,350,0.708606341489041,1.10335151719231e-54,0.711428571428571
"2132","Parasutterella.excrementihominis.CAG.233",329,311,0.65128190091191,3.66650363665289e-43,1.05787781350482
"2133","Streptococcus.vestibularis",211,319,0.473060921429096,1.56876851776008e-19,0.661442006269592
"2134","Lactobacillus.animalis",320,338,0.844548284537934,2.00704774868455e-98,0.946745562130177
"2135","Blautia.sp..N6H1.15",277,324,0.529787133995458,1.53869508830851e-25,0.854938271604938
"2136","Citrobacter.werkmanii",335,353,0.823127723866313,4.08402985872917e-89,0.949008498583569
"2137","Clostridium.nexile.CAG.348",335,334,0.853302539112602,1.2206532446574e-102,1.00299401197605
"2138","Hafnia.alvei",361,360,0.557628787365717,6.25729764052495e-29,1.00277777777778
"2139","Clostridium.sp..MP77A2",357,350,0.754628807507998,3.33054416079076e-66,1.02
